rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
118,zhongguozhuanli-zhuanxiecailiaojiedushenchazhengce,@davtime/zhongguozhuanli-zhuanxiecailiaojiedushenchazhengce,23853,0,19,enterprise,professional,达维,true,北京达维时代科技有限公司,,2026-08-21,2026-09-15,1.0.1,交底书撰写、软件著作权材料、专利通俗解读、多Agent并行审查、审查答复RAG、政策动向嗅探，组成完整专利工作链。当用户需要写专利交底书、申请软著、读懂专利、审查专利申请文件、答复审查意见、追踪政策动向时使用。,交底书撰写、软件著作权材料、专利通俗解读、多Agent并行审查、审查答复RAG、政策动向嗅探，组成完整专利工作链。当用户需要写专利交底书、申请软著、读懂专利、审查专利申请文件、答复审查意见、追踪政策动向时使用。
119,lingyi-live-script-creation,@org-28ib33ph/lingyi-live-script-creation,23537,0,3,enterprise,content-creation,零一数科,true,零一裂变（深圳）科技有限公司,,2026-08-06,2026-09-15,0.3.0,【零一数科·出品】直播脚本创作（免费版）。从带货品类/主题产出一整套可落地执行的直播脚本四件套——整场节奏脚本表、单品讲解话术表、话术分类库、合规约束清单。适用于直播脚本创作、带货话术、直播流程设计、直播间互动设计、逼单话术、主播口播稿、直播脚本模板。,【零一数科·出品】直播脚本创作（免费版）。从带货品类/主题产出一整套可落地执行的直播脚本四件套——整场节奏脚本表、单品讲解话术表、话术分类库、合规约束清单。适用于直播脚本创作、带货话术、直播流程设计、直播间互动设计、逼单话术、主播口播稿、直播脚本模板。
120,lingyi-user-persona-and-crowd-insight,@org-28ib33ph/lingyi-user-persona-and-crowd-insight,23494,0,4,enterprise,business-ops,零一数科,true,零一裂变（深圳）科技有限公司,,2026-08-15,2026-09-15,0.2.0,【零一数科·出品】用户画像与人群洞察 / User Persona & Crowd Insight（免费版）。盘点数据与画像就绪度，设计标签体系、分群模型、代表性画像与人群洞察，产出可被推荐/营销/内容/产品复用的画像资产及洞察→运营动作回路。适用于用户画像、人群洞察、标签体系、用户分群、精准营销前人群定义、画像落地。,【零一数科·出品】用户画像与人群洞察 / User Persona & Crowd Insight（免费版）。盘点数据与画像就绪度，设计标签体系、分群模型、代表性画像与人群洞察，产出可被推荐/营销/内容/产品复用的画像资产及洞察→运营动作回路。适用于用户画像、人群洞察、标签体系、用户分群、精准营销前人群定义、画像落地。
121,tencent-cos-skill,@tencent-adm/tencent-cos-skill,23462,865,14,enterprise,it-ops-security,腾讯云对象存储,true,腾讯科技（深圳）有限公司,,2026-03-05,2026-09-15,1.2.0,腾讯云对象存储(COS)和数据万象(CI)集成技能。覆盖文件存储管理、AI处理和知识库三大核心场景。 存储场景：上传文件到云端、下载云端文件、批量管理存储桶文件、获取文件签名链接分享、查看文件元信息。 图片处理场景：图片质量评估打分、AI超分辨率放大、AI智能裁剪、二维码/条形码识别、添加文字水印、获取图片EXI...,腾讯云对象存储(COS)和数据万象(CI)集成技能。覆盖文件存储管理、AI处理和知识库三大核心场景。 存储场景：上传文件到云端、下载云端文件、批量管理存储桶文件、获取文件签名链接分享、查看文件元信息。 图片处理场景：图片质量评估打分、AI超分辨率放大、AI智能裁剪、二维码/条形码识别、添加文字水印、获取图片EXI...
122,lingyi-wx-video-script-creator-ultra,@org-28ib33ph/lingyi-wx-video-script-creator-ultra,23313,0,4,enterprise,content-creation,零一数科,true,零一裂变（深圳）科技有限公司,,2026-08-13,2026-09-15,0.6.0,【零一数科·出品】视频号爆款文案生成。一条链接二创脚本，丢进爆款视频号链接即以此骨架改写成你的视频脚本，或按方向/目的/商品原创多条视频脚本（含分段表、脚本全文、六维质检评分）。,【零一数科·出品】视频号爆款文案生成。一条链接二创脚本，丢进爆款视频号链接即以此骨架改写成你的视频脚本，或按方向/目的/商品原创多条视频脚本（含分段表、脚本全文、六维质检评分）。
123,thesis-writing-companion,@laoxi/thesis-writing-companion,22961,0,21,enterprise,education,劳希,true,上海劳希科技有限公司,,2026-08-18,2026-09-15,1.0.1,论文写作全流程助手。覆盖从选题、开题、文献综述、研究方法、写作、修改润色、查重与 AIGC 检测、答辩到发表的完整论文生命周期；支持多语言（中文 / English / 日本語 / 한국어 / Français / Deutsch / Español / Português / Русский / العربية / Italiano）与 36 个学科，零配置、无需任何 外部密钥或付费接口 即可使,论文写作全流程助手。覆盖从选题、开题、文献综述、研究方法、写作、修改润色、查重与 AIGC 检测、答辩到发表的完整论文生命周期；支持多语言（中文 / English / 日本語 / 한국어 / Français / Deutsch / Español / Português / Русский / العربية / Italiano）与 36 个学科，零配置、无需任何 外部密钥或付费接口 即可使
124,wxa-skills-generate,@tencent-adm/wxa-skills-generate,22507,0,152,enterprise,dev-programming,微信小程序团队,true,腾讯科技（深圳）有限公司,,2026-06-11,2026-09-15,0.2.3,分析小程序项目源代码（含压缩/混淆），识别核心业务步骤，提取网络接口与 JSAPI 调用，生成符合 wx.modelContext 规范的技能分包（含原子接口 + 原子组件），并完成 app.json / project.config.json 配置集成。在以下场景触发：把小程序页面能力改造为小程序 AI 原子接口、生成 skills/ 分包代码、从源项目派生 MCP 工具、小程序 AI 的开发模,分析小程序项目源代码（含压缩/混淆），识别核心业务步骤，提取网络接口与 JSAPI 调用，生成符合 wx.modelContext 规范的技能分包（含原子接口 + 原子组件），并完成 app.json / project.config.json 配置集成。在以下场景触发：把小程序页面能力改造为小程序 AI 原子接口、生成 skills/ 分包代码、从源项目派生 MCP 工具、小程序 AI 的开发模
125,lingyi-wecom-ops-plan-generator,@org-28ib33ph/lingyi-wecom-ops-plan-generator,22282,0,1,enterprise,business-ops,零一数科,true,零一裂变（深圳）科技有限公司,,2026-08-15,2026-09-15,0.3.0,【零一数科·出品】企微运营方案生成（免费版）。把企微分层客户翻译成符合官方频次/合规约束的触达动作，产出分人群触点编排矩阵、话术填充表、频次排程表、合规折叠校验清单四件套。适用于企微1v1私聊触达SOP、朋友圈分人群发、群发精准触达、触达动作落版、企微频次额度分配、防折叠防封号。免登录免 Key、纯本地方法论产出。,【零一数科·出品】企微运营方案生成（免费版）。把企微分层客户翻译成符合官方频次/合规约束的触达动作，产出分人群触点编排矩阵、话术填充表、频次排程表、合规折叠校验清单四件套。适用于企微1v1私聊触达SOP、朋友圈分人群发、群发精准触达、触达动作落版、企微频次额度分配、防折叠防封号。免登录免 Key、纯本地方法论产出。
126,lingyi-one-click-rewrite-multi-publish,@org-28ib33ph/lingyi-one-click-rewrite-multi-publish,22252,0,5,enterprise,content-creation,零一数科,true,零一裂变（深圳）科技有限公司,,2026-08-15,2026-09-15,0.1.0,【零一数科·出品】一键改稿多平台分发（免费版）。面向新媒体运营与内容编辑，把一篇原稿按四平台调性差异化改写为可直接发布的分版本，并做合规自检（导流容忍度/违禁词/篇幅）。,【零一数科·出品】一键改稿多平台分发（免费版）。面向新媒体运营与内容编辑，把一篇原稿按四平台调性差异化改写为可直接发布的分版本，并做合规自检（导流容忍度/违禁词/篇幅）。
127,tencent-agent-storage,@tencent-adm/tencent-agent-storage,22168,7,5,enterprise,office-efficiency,腾讯云对象存储,true,腾讯科技（深圳）有限公司,,2026-04-09,2026-09-15,1.0.11,"Cloud file storage, upload, backup, and file management tool for Tencent Agent Storage (专属网盘). Manages the user's personal cloud drive: upload files, list files, download, share links, preview, and ba","Cloud file storage, upload, backup, and file management tool for Tencent Agent Storage (专属网盘). Manages the user's personal cloud drive: upload files, list files, download, share links, preview, and ba"
128,lingyi-short-video-content-audit,@org-28ib33ph/lingyi-short-video-content-audit,21832,0,3,enterprise,content-creation,零一数科,true,零一裂变（深圳）科技有限公司,,2026-08-15,2026-09-15,0.2.0,【零一数科·出品】短视频内容审核（文案/画面/声音）（付费版）。视频发布前内容合规质检。支持口播文本或本地视频上传；文本层实质质检+画面声音人工复核清单+总判定。触发词：短视频内容审核、口播合规、发布前违禁词、广告法视频。,【零一数科·出品】短视频内容审核（文案/画面/声音）（付费版）。视频发布前内容合规质检。支持口播文本或本地视频上传；文本层实质质检+画面声音人工复核清单+总判定。触发词：短视频内容审核、口播合规、发布前违禁词、广告法视频。
