rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
466,ixhlink-skills-ecom-scene-main,@ixhlink/ixhlink-skills-ecom-scene-main,410,0,1,enterprise,design-media,星华智联科技,true,莆田市星华智联科技有限公司,,2026-07-29,2026-08-18,1.0.0,电商场景化商品主图：上传商品图后生成可上架的场景主图；当用户要求「电商场景主图」「场景主图」「商品场景图」「产品场景图」「电商主图场景」「生活方式主图」「场景化商品图」「商品氛围图」「详情页场景图」时使用。若只要纯白底商品图，优先用白底图生成器；若是任意照片换纯色底，优先用照片换背景色。,电商场景化商品主图：上传商品图后生成可上架的场景主图；当用户要求「电商场景主图」「场景主图」「商品场景图」「产品场景图」「电商主图场景」「生活方式主图」「场景化商品图」「商品氛围图」「详情页场景图」时使用。若只要纯白底商品图，优先用白底图生成器；若是任意照片换纯色底，优先用照片换背景色。
467,fundus-images-ai-analysis,@tencent-adm/fundus-images-ai-analysis,408,10,1,enterprise,professional,腾讯健康觅影团队,true,腾讯科技（深圳）有限公司,,2026-04-14,2026-08-17,1.0.4,眼底 AI 多病种分析服务（Fundus Images AI Analysis）。当用户需要上传眼底图像进行 AI 诊断、查询眼底诊断结果、分析眼底图片时使用。支持眼底图像上传（JPEG/PNG/DICOM，单文件≤5MB）和诊断结果查询。触发词：眼底诊断、眼底分析、眼底图片、AI诊断眼底、查眼底。,眼底 AI 多病种分析服务（Fundus Images AI Analysis）。当用户需要上传眼底图像进行 AI 诊断、查询眼底诊断结果、分析眼底图片时使用。支持眼底图像上传（JPEG/PNG/DICOM，单文件≤5MB）和诊断结果查询。触发词：眼底诊断、眼底分析、眼底图片、AI诊断眼底、查眼底。
468,cs-obsidian,@org-zzl567pv/cs-obsidian,407,0,0,enterprise,knowledge-management,CS工作室,false,,,2026-05-18,2026-08-18,1.0.2,描述-obsidian-0608-02,描述-obsidian-0608-02
469,ecommerce-copy-doctor,@douease/ecommerce-copy-doctor,405,0,7,enterprise,business-ops,抖易团队DouEase,true,山东抖易网络科技有限公司,,2026-07-21,2026-08-18,1.0.0,电商详情页文案优化师。当用户提到详情页、详情页文案、宝贝详情、商品描述、主图文案、主图卖点、五张主图、SKU 文案、电商标题、宝贝标题、标题优化、SEO 标题、关键词优化、搜索流量、卖点提炼、FABE、转化率优化、转化率低、点击率低、上新、新品上架、淘宝、天猫、京东、拼多多、抖店、抖音小店、直播间话术脚本改写、评价维护、差评预防、尺码表文案、活动页文案时使用本技能。能力清单：五张主图信息架构规划（,电商详情页文案优化师。当用户提到详情页、详情页文案、宝贝详情、商品描述、主图文案、主图卖点、五张主图、SKU 文案、电商标题、宝贝标题、标题优化、SEO 标题、关键词优化、搜索流量、卖点提炼、FABE、转化率优化、转化率低、点击率低、上新、新品上架、淘宝、天猫、京东、拼多多、抖店、抖音小店、直播间话术脚本改写、评价维护、差评预防、尺码表文案、活动页文案时使用本技能。能力清单：五张主图信息架构规划（
470,vidu-generation-2,@vidu/vidu-generation-2,405,0,1,enterprise,design-media,北京生数科技股份有限公司,false,,,2026-05-19,2026-08-18,1.2.0,Vidu AI 视频/图片/音频生成。支持文生视频、图生视频、参考生视频、图片生成、TTS语音合成、声音复刻。对话式调用，自动识别意图。,Vidu AI 视频/图片/音频生成。支持文生视频、图生视频、参考生视频、图片生成、TTS语音合成、声音复刻。对话式调用，自动识别意图。
471,scientific-writing,@org-02qudk26/scientific-writing,405,0,0,enterprise,professional,智雨科技,true,上海智雨千泽科技有限公司,,2026-07-21,2026-08-17,1.0.0,深度研究和写作工具的核心技能。以完整段落（而非要点）撰写科学手稿。采用两阶段流程：(1) 使用 research-lookup 制定章节大纲并列出关键点，然后,深度研究和写作工具的核心技能。以完整段落（而非要点）撰写科学手稿。采用两阶段流程：(1) 使用 research-lookup 制定章节大纲并列出关键点，然后
472,gzh-ai-feed-redfox,@redfox-data/gzh-ai-feed-redfox,403,0,0,enterprise,knowledge-management,红狐数据,false,,,2026-06-05,2026-08-18,1.0.3,"AI公众号信息源 — Daily scan of AI WeChat public accounts, finding the hottest articles by read count, auto-clustering into topics, and generating a styled HTML report with cover images, metrics, search, and","AI公众号信息源 — Daily scan of AI WeChat public accounts, finding the hottest articles by read count, auto-clustering into topics, and generating a styled HTML report with cover images, metrics, search, and"
473,complaint-quality-analysis,@engicool/complaint-quality-analysis,403,0,2,enterprise,data-analysis,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-18,1.1.0,客诉质量复盘分析；当用户需要客诉台账分析、售后质量问题复盘、投诉统计报告生成或客诉异常清单分析时使用；覆盖数据清洗、统计分析与改善建议,客诉质量复盘分析；当用户需要客诉台账分析、售后质量问题复盘、投诉统计报告生成或客诉异常清单分析时使用；覆盖数据清洗、统计分析与改善建议
474,zlbx-bidding-persist,@org-32m5yxyy/zlbx-bidding-persist,402,0,4,enterprise,business-ops,知了标讯,true,北京百炼智能科技有限公司,,2026-07-04,2026-08-18,1.0.2,全网招中标数据智能查询与分析助手。覆盖标讯搜索、企业分析、市场洞察三大类共 16 项能力：查询招标/中标公告、临期项目商机预测、公司主营与历史中标、上下游客户与供应商、竞争对手分析、Top 采购单位/中标单位/品牌、招中标统计与品牌型号历史中标单价及价格趋势等。适合投标获客、采购寻源、竞对分析、市场调研。微信支付按次数包计费，无需注册或配置 API Key：充 ¥10 得 100 积分，每次调用扣,全网招中标数据智能查询与分析助手。覆盖标讯搜索、企业分析、市场洞察三大类共 16 项能力：查询招标/中标公告、临期项目商机预测、公司主营与历史中标、上下游客户与供应商、竞争对手分析、Top 采购单位/中标单位/品牌、招中标统计与品牌型号历史中标单价及价格趋势等。适合投标获客、采购寻源、竞对分析、市场调研。微信支付按次数包计费，无需注册或配置 API Key：充 ¥10 得 100 积分，每次调用扣
475,gffunddetail,@org-mijzrode/gffunddetail,402,0,2,enterprise,professional,广发证券,true,广发证券股份有限公司,,2026-06-12,2026-08-18,1.0.0,本Skill基于广发证券权威数据接口构建，支持查询基金完整详情，包含净值、收益率、风险等级、申赎规则、基金经理、基金公司与综合评价，用于基金资料查询与基本面对比。,本Skill基于广发证券权威数据接口构建，支持查询基金完整详情，包含净值、收益率、风险等级、申赎规则、基金经理、基金公司与综合评价，用于基金资料查询与基本面对比。
476,tomato-novel,@org-1iwqkwdi/tomato-novel,398,0,0,enterprise,life-service,lilytest,false,,,2026-06-22,2026-08-18,1.0.1,好像是番茄小说xxxx,好像是番茄小说xxxx
477,qianchuanbaokuanykt01,@org-fsaw2bbr/qianchuanbaokuanykt01,397,0,2,enterprise,content-creation,一颗糖重庆网络科技有限公司,true,一颗糖重庆网络科技有限公司,,2026-07-19,2026-08-18,1.0.1,千川爆款视频拆解专家。基于用户提供的视频文件、投放数据和目标定位（直播间引流 或 挂车成交），输出结构化素材诊断报告，包括逐字口播文案、分镜头拆解、黄金3秒钩子分析、脚本结构与节奏、卖点可视化、CTA结尾分析和节奏风格判断，并结合数据给出流量成因与优化建议。当用户需要分析、拆解、诊断抖音、千川、短视频、带货视频、信息流广告、种草视频、挂车成交素材，或提到爆款拆解、素材分析、投流诊断、投流素材、竞品,千川爆款视频拆解专家。基于用户提供的视频文件、投放数据和目标定位（直播间引流 或 挂车成交），输出结构化素材诊断报告，包括逐字口播文案、分镜头拆解、黄金3秒钩子分析、脚本结构与节奏、卖点可视化、CTA结尾分析和节奏风格判断，并结合数据给出流量成因与优化建议。当用户需要分析、拆解、诊断抖音、千川、短视频、带货视频、信息流广告、种草视频、挂车成交素材，或提到爆款拆解、素材分析、投流诊断、投流素材、竞品
478,douyin-weekly-surge-pro,@redfox-data/douyin-weekly-surge-pro,396,0,0,enterprise,data-analysis,红狐数据,false,,,2026-06-05,2026-08-18,1.0.1,抖音七日点赞飙升榜查询工具。周度收录全平台抖音作品，输出七日新增点赞TOP50榜单，支持按赛道分类查询、历史日期回溯（最多30天）。当用户查询抖音七日飙升榜、抖音周榜飙升、抖音七日点赞飙升、抖音周度飙升榜时使用。触发词：抖音七日飙升榜、七日点赞飙升、周度飙升排名、周榜飙升、抖音七日新增、抖音周榜飙升。,抖音七日点赞飙升榜查询工具。周度收录全平台抖音作品，输出七日新增点赞TOP50榜单，支持按赛道分类查询、历史日期回溯（最多30天）。当用户查询抖音七日飙升榜、抖音周榜飙升、抖音七日点赞飙升、抖音周度飙升榜时使用。触发词：抖音七日飙升榜、七日点赞飙升、周度飙升排名、周榜飙升、抖音七日新增、抖音周榜飙升。
479,5why-analysis,@engicool/5why-analysis,395,0,3,enterprise,business-ops,工程客,true,上海锋库网络科技有限公司,,2026-07-02,2026-08-17,1.1.0,5WHY根本原因分析专属引导师，通过追问-校验-判定流程帮助用户快速定位问题根源；适用于设备故障、生产异常、质量缺陷等现场问题分析,5WHY根本原因分析专属引导师，通过追问-校验-判定流程帮助用户快速定位问题根源；适用于设备故障、生产异常、质量缺陷等现场问题分析
480,alice-stock-dd-list,@org-r64ixwde/alice-stock-dd-list,394,0,2,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-08-18,1.0.1,调用万得 Alice Agent 的「上市公司调研问题清单」专业技能，可为上市公司一键生成买方视角的结构化调研问题清单。用户输入公司名称或股票代码后，即可自动生成核心看多 / 看空逻辑摘要、3–5 个深度调研议题，以及可直接用于管理层沟通的针对性问题，帮助用户完成首次覆盖、跟踪调研和调研会前准备。首次使用前需访问 https://alice.wind.com.cn/settings?tab=acc,调用万得 Alice Agent 的「上市公司调研问题清单」专业技能，可为上市公司一键生成买方视角的结构化调研问题清单。用户输入公司名称或股票代码后，即可自动生成核心看多 / 看空逻辑摘要、3–5 个深度调研议题，以及可直接用于管理层沟通的针对性问题，帮助用户完成首次覆盖、跟踪调研和调研会前准备。首次使用前需访问 https://alice.wind.com.cn/settings?tab=acc
481,polyv-live,,394,0,2,enterprise,business-ops,保利威,true,易方信息科技股份有限公司,,2026-06-17,2026-08-18,1.0.9,保利威官方 skill。通过 npm 发布版 polyv-live-cli 管理保利威云直播服务。用于查询或管理直播频道、推流地址和状态、商品、优惠券、回放、文档、场次、聊天、签到、问答、问卷、抽奖、打赏、观众、观看条件、白名单、平台设置、播放器、卡片推送、推广渠道、转播频道、AI 数字人、监控面板、场景初始化和直播统计。,保利威官方 skill。通过 npm 发布版 polyv-live-cli 管理保利威云直播服务。用于查询或管理直播频道、推流地址和状态、商品、优惠券、回放、文档、场次、聊天、签到、问答、问卷、抽奖、打赏、观众、观看条件、白名单、平台设置、播放器、卡片推送、推广渠道、转播频道、AI 数字人、监控面板、场景初始化和直播统计。
