rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
244,zhiliao-official-tender-assistant,@org-32m5yxyy/zhiliao-official-tender-assistant,2789,0,9,enterprise,data-analysis,知了标讯,true,北京百炼智能科技有限公司,,2026-06-24,2026-08-29,1.0.6,知了标讯官方招投标数据助手，覆盖招标公告与中标结果查询、企业工商与招中标画像、竞争对手分析、市场趋势统计、Top采购/中标单位与品牌、历史中标价格、临期项目商机挖掘等。当用户涉及招投标、政府采购、中标查询、供应商/竞对分析、采购市场研究等任何场景时，必须使用此SKILL；即使未出现「招投标」字样，只要涉及中标、采购、供应商、竞对、市场份额等需求均应使用。,知了标讯官方招投标数据助手，覆盖招标公告与中标结果查询、企业工商与招中标画像、竞争对手分析、市场趋势统计、Top采购/中标单位与品牌、历史中标价格、临期项目商机挖掘等。当用户涉及招投标、政府采购、中标查询、供应商/竞对分析、采购市场研究等任何场景时，必须使用此SKILL；即使未出现「招投标」字样，只要涉及中标、采购、供应商、竞对、市场份额等需求均应使用。
245,ixhlink-skills-image-gen,@ixhlink/ixhlink-skills-image-gen,2774,0,0,enterprise,design-media,星华智联科技,true,莆田市星华智联科技有限公司,,2026-06-25,2026-08-29,1.0.6,智能图片生成助手，根据文字描述生成插画、配图、概念图等 AI 图像，支持自定义尺寸与画质，可选参考图进行图生图；当用户要求「生成图片」「文生图」「画一张」「AI 画图」「出图」「插画」「配图」「图生图」时使用。,智能图片生成助手，根据文字描述生成插画、配图、概念图等 AI 图像，支持自定义尺寸与画质，可选参考图进行图生图；当用户要求「生成图片」「文生图」「画一张」「AI 画图」「出图」「插画」「配图」「图生图」时使用。
246,cloudq,@tencent-adm/cloudq,2744,122,3,enterprise,it-ops-security,Tencent CloudQ Team,true,腾讯科技（深圳）有限公司,,2026-03-25,2026-08-29,1.9.0,用户咨询腾讯云产品资源、AWS、阿里云等多云资源时，查看智能顾问架构图、架构目录、架构详情、架构评估结果、绘制架构图、开通智能顾问时、AI智能巡检、AI容量监测、AI混沌演练、AI云诊断、主动预警、架构健康度、云运维问答、云资源查询、云成本优化、安全合规、云资源盘点、闲置资源检查、云产品最佳实践等AIOps、ChatOps、CloudOps操作时使用。,在腾讯云、AWS、阿里云等多云环境下，提供智能顾问架构图、目录、详情、评估结果，支持绘制架构图和开通智能顾问；功能包括AI智能巡检、容量监测、混沌演练、云诊断、主动预警、架构健康度评估、云运维问答、资源查询、成本优化、安全合规、资源盘点、闲置资源检查及云产品最佳实践等AIOps能力。
247,douyin-account-diagnosis-redfox,@redfox-data/douyin-account-diagnosis-redfox,2704,0,2,enterprise,data-analysis,红狐数据,false,,,2026-06-05,2026-08-29,1.0.5,一键诊断抖音账号运营健康度。基于红狐数据服务获取账号画像与近期作品数据，从账号基础画像、内容生产力、互动健康度、内容质量、内容趋势、粉丝质量六个维度进行量化诊断，输出100分制综合评分、维度得分明细、六类风险预警和针对性优化建议。触发词：当用户提到'诊断抖音账号'、'抖音账号分析'、'抖音体检'、'抖音账号评估'、'查看XX抖音数据'、'分析这个抖音号'时使用,一键诊断抖音账号运营健康度。基于红狐数据服务获取账号画像与近期作品数据，从账号基础画像、内容生产力、互动健康度、内容质量、内容趋势、粉丝质量六个维度进行量化诊断，输出100分制综合评分、维度得分明细、六类风险预警和针对性优化建议。触发词：当用户提到'诊断抖音账号'、'抖音账号分析'、'抖音体检'、'抖音账号评估'、'查看XX抖音数据'、'分析这个抖音号'时使用
248,wechat-official-account-typesetting-master,@davtime/wechat-official-account-typesetting-master,2638,0,10,enterprise,content-creation,达维,true,北京达维时代科技有限公司,,2026-08-26,2026-08-29,1.0.0,微信公众号全域排版与内容视觉整理 Skill。将 Markdown、纯文本或已有文章稿件整理为可复制到公众号的微信兼容 HTML，并提供语义结构优化、主题推荐、组件化卡片、图片与链接处理、预览、排版诊断和发布前校验。,微信公众号全域排版与内容视觉整理 Skill。将 Markdown、纯文本或已有文章稿件整理为可复制到公众号的微信兼容 HTML，并提供语义结构优化、主题推荐、组件化卡片、图片与链接处理、预览、排版诊断和发布前校验。
249,tencentmap-miniprogram-skill,@tencent-adm/tencentmap-miniprogram-skill,2628,234,4,enterprise,dev-programming,腾讯地图位置服务团队,true,腾讯科技（深圳）有限公司,,2026-04-10,2026-08-29,1.0.4,此技能提供微信小程序地图开发的完整指导，包括地图组件使用、位置服务、标记点管理、路线规划、地理编码、POI搜索、点聚合和可视化图层等功能。当用户需求涉及微信小程序地图功能开发（如 map 组件、marker、callout、polyline、polygon、circle、地图、点标记、折线、多边形、圆形、弧线、定位、导航、路线规划、POI搜索、地理编码、点聚合、热力图、腾讯地图 SDK 等）时，应,此技能提供微信小程序地图开发的完整指导，包括地图组件使用、位置服务、标记点管理、路线规划、地理编码、POI搜索、点聚合和可视化图层等功能。当用户需求涉及微信小程序地图功能开发（如 map 组件、marker、callout、polyline、polygon、circle、地图、点标记、折线、多边形、圆形、弧线、定位、导航、路线规划、POI搜索、地理编码、点聚合、热力图、腾讯地图 SDK 等）时，应
250,zlbx-bidding-pay-persist,@org-32m5yxyy/zlbx-bidding-pay-persist,2626,0,3,enterprise,business-ops,知了标讯,true,北京百炼智能科技有限公司,,2026-07-03,2026-08-29,1.0.1,网招中标数据智能查询与分析，覆盖标讯搜索、企业分析、市场洞察三大类 16 项能力：搜索招标/中标公告、查临期续签商机、分析公司主营业务与历史中标、挖掘竞争对手与潜在供应商、统计 Top 采购/中标单位与品牌价格趋势等。 输入：自然语言问题；输出：结构化标讯、企业画像、市场统计。 适用：投标获客、采购寻源、竞对分析、市场调研。微信按量付费，充 ¥10 得 100 次额度，余额按设备持久化，同设备换对,网招中标数据智能查询与分析，覆盖标讯搜索、企业分析、市场洞察三大类 16 项能力：搜索招标/中标公告、查临期续签商机、分析公司主营业务与历史中标、挖掘竞争对手与潜在供应商、统计 Top 采购/中标单位与品牌价格趋势等。 输入：自然语言问题；输出：结构化标讯、企业画像、市场统计。 适用：投标获客、采购寻源、竞对分析、市场调研。微信按量付费，充 ¥10 得 100 次额度，余额按设备持久化，同设备换对
251,data-analysis,@org-02qudk26/data-analysis,2610,0,2,enterprise,data-analysis,智雨科技,true,上海智雨千泽科技有限公司,,2026-08-04,2026-08-29,1.0.0,帮助白领工作人员处理办公效率相关的重复任务，快速得到结构化、可复用的工作成果。,帮助白领工作人员处理办公效率相关的重复任务，快速得到结构化、可复用的工作成果。
252,markdown-converter,@zcwl/markdown-converter,2583,0,0,enterprise,office-efficiency,智创未来,true,成都智创未来教育管理合伙企业（有限合伙）,,2026-08-14,2026-08-29,1.0.0,"用markitdown把文件转Markdown,免安装","用markitdown把文件转Markdown,免安装"
253,self-improving-agent-cn,@kunlungrowth/self-improving-agent-cn,2561,0,1,enterprise,ai-agent,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-05,2026-08-29,1.0.0,>,>
254,showapi-pc-config-comparison-image,@showapi/showapi-pc-config-comparison-image,2559,0,0,enterprise,professional,万维易源,true,昆明秀派科技有限公司,,2026-08-17,2026-08-29,1.0.2,根据用户预算、品牌偏好及用途，推演高、中、低三档电脑配置单，并输出全中文的配置横向对比图；适用于电脑装机推荐、硬件搭配方案生成、配置单可视化展示场景,根据用户预算、品牌偏好及用途，推演高、中、低三档电脑配置单，并输出全中文的配置横向对比图；适用于电脑装机推荐、硬件搭配方案生成、配置单可视化展示场景
255,public-document-layout-master,@davtime/public-document-layout-master,2554,0,8,enterprise,office-efficiency,达维,true,北京达维时代科技有限公司,,2026-08-27,2026-08-29,1.0.0,面向党政机关及政务办公场景的公文智能排版 Skill。支持新建、重排、校验、修复 DOCX，覆盖标准公文、红头文件、信函、命令、纪要、通知、请示、报告、函、批复、通报、决定、意见、公告、通告、议案以及汇报材料、讲话材料、会议材料等多种场景；自动识别内容层级、保留表格与图片、按版式配置生成 Word，并在输出前执行版面与结构质量检查。,面向党政机关及政务办公场景的公文智能排版 Skill。支持新建、重排、校验、修复 DOCX，覆盖标准公文、红头文件、信函、命令、纪要、通知、请示、报告、函、批复、通报、决定、意见、公告、通告、议案以及汇报材料、讲话材料、会议材料等多种场景；自动识别内容层级、保留表格与图片、按版式配置生成 Word，并在输出前执行版面与结构质量检查。
256,bid-opportunity-ai-search-assistant,@org-mbvufw6y/bid-opportunity-ai-search-assistant,2554,0,0,enterprise,business-ops,精英量界,true,精英量界（武汉）工程管理有限公司,,2026-08-19,2026-08-29,1.0.1,招投标商机 AI 搜索助手。用于从用户自然语言中识别产品品类、目标客户、地区、公告阶段、预算金额、发布时间、排除词和拟在建线索，自动搜索招标公告、采购意向、中标结果、合同公告与拟在建项目，帮助销售、投标、市场和渠道团队发现可跟进商机。基于世舶科技全国全行业招投标数据 API，覆盖年度更新6600万+招投标数据、实时日更新30万+招投标商机、政府采购网招投标数据、全国招投标数据覆盖率高达99.99%,招投标商机 AI 搜索助手。用于从用户自然语言中识别产品品类、目标客户、地区、公告阶段、预算金额、发布时间、排除词和拟在建线索，自动搜索招标公告、采购意向、中标结果、合同公告与拟在建项目，帮助销售、投标、市场和渠道团队发现可跟进商机。基于世舶科技全国全行业招投标数据 API，覆盖年度更新6600万+招投标数据、实时日更新30万+招投标商机、政府采购网招投标数据、全国招投标数据覆盖率高达99.99%
