rank,slug,canonical_name,downloads,installs,stars,source,category,publisher,publisher_verified,certified_name,upstream_url,created_at,updated_at,version,description,description_zh
448,financial-audit-domain,@efficient-technology/financial-audit-domain,462,0,3,enterprise,professional,效享网络,true,四川效享网络科技有限公司,,2026-06-06,2026-08-19,1.0.1,财报排雷审计分析知识参考库（领域负载物）。覆盖偿债能力、经营资产质量、长期资产质量、负债权益结构、收入盈利质量、现金流质量六大排雷域，含50项核心指标与5条舞弊红线。仅适用于A股非金融类上市公司。触发词：财报排雷、财务排雷、财务报表分析、财务造假识别、A股排雷。,财报排雷审计分析知识参考库（领域负载物）。覆盖偿债能力、经营资产质量、长期资产质量、负债权益结构、收入盈利质量、现金流质量六大排雷域，含50项核心指标与5条舞弊红线。仅适用于A股非金融类上市公司。触发词：财报排雷、财务排雷、财务报表分析、财务造假识别、A股排雷。
449,anquan-shuangshen-workflow,@org-safetychen/anquan-shuangshen-workflow,462,0,1,enterprise,education,安全陈工,false,,,2026-05-25,2026-08-18,1.4.2,安全培训材料制作工作流，从培训需求分析到材料交付全流程自动化。自动生成PPT、讲义、测验题，并审核专业准确性。适用安全生产领域培训材料制作。,安全培训材料制作工作流，从培训需求分析到材料交付全流程自动化。自动生成PPT、讲义、测验题，并审核专业准确性。适用安全生产领域培训材料制作。
450,moways-docx,@org-vc3t81nj/moways-docx,460,0,0,enterprise,office-efficiency,博维管理咨询,true,博维管理咨询（广州）有限公司,,2026-07-17,2026-08-19,2.7.0,按博维管理咨询 Word 行文排版标准自动规范 Word 文件排版。覆盖页面设置、字体字号、标题层级、行距段距、页码页眉、目录、三线表等全部规则。支持自动排版、排版审查、新建报告三种模式。,按博维管理咨询 Word 行文排版标准自动规范 Word 文件排版。覆盖页面设置、字体字号、标题层级、行距段距、页码页眉、目录、三线表等全部规则。支持自动排版、排版审查、新建报告三种模式。
451,engagement-draw,@org-qm8l8iwu/engagement-draw,458,0,1,enterprise,business-ops,易企秀,true,北京中网易企秀科技有限公司,,2026-05-06,2026-08-18,1.0.0,易企秀**互动抽奖小游戏制作工具**，提供海量微信抽奖、H5小游戏模板，操作简单，3分钟即可免费制作在线抽奖、抽奖大转盘、微信红包抽奖、九宫格、砸金蛋、刮刮乐等低成本微信互动抽奖，适合门店引流、线上营销活动。本 Skill 用于搜索易企秀互动抽奖模板资源，在用户提出抽奖、大转盘、红包抽奖、小游戏、互动营销等需求时，调用脚本返回标题、链接、描述、浏览量等结果。,"互动抽奖小游戏制作工具,提供海量微信抽奖,h5小游戏模板,操作简单3分钟即可免费制作在线抽奖,抽奖大转盘,微信红包抽奖,九宫格,砸金蛋,刮刮乐等低成本微信互动抽奖,门店引流,线上营销活动。"
452,miniprogram-foreign-user-adaptation,@tencent-adm/miniprogram-foreign-user-adaptation,458,0,1,enterprise,dev-programming,腾讯开源,true,腾讯科技（深圳）有限公司,,2026-05-15,2026-08-18,1.0.1,微信小程序境外用户体验适配。当开发者需要适配境外用户账号登录、表单国际化、英文搜索触达、多语言服务、翻译后排版溢出检测时使用此 Skill。,微信小程序境外用户体验适配。当开发者需要适配境外用户账号登录、表单国际化、英文搜索触达、多语言服务、翻译后排版溢出检测时使用此 Skill。
453,ixhlink-skills-ecom-scene-main,@ixhlink/ixhlink-skills-ecom-scene-main,456,0,2,enterprise,design-media,星华智联科技,true,莆田市星华智联科技有限公司,,2026-07-29,2026-08-19,1.0.0,电商场景化商品主图：上传商品图后生成可上架的场景主图；当用户要求「电商场景主图」「场景主图」「商品场景图」「产品场景图」「电商主图场景」「生活方式主图」「场景化商品图」「商品氛围图」「详情页场景图」时使用。若只要纯白底商品图，优先用白底图生成器；若是任意照片换纯色底，优先用照片换背景色。,电商场景化商品主图：上传商品图后生成可上架的场景主图；当用户要求「电商场景主图」「场景主图」「商品场景图」「产品场景图」「电商主图场景」「生活方式主图」「场景化商品图」「商品氛围图」「详情页场景图」时使用。若只要纯白底商品图，优先用白底图生成器；若是任意照片换纯色底，优先用照片换背景色。
454,kunlun-zhoubao,@kunlungrowth/kunlun-zhoubao,455,0,0,enterprise,office-efficiency,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-08-03,2026-08-19,1.0.2,【周报】企业办公自动化落地演示：把零散进展一键汇成结构化周报——本周完成、风险阻塞、下周计划、需协调资源，管理层一眼看清。支持团队汇总与向上汇报。昆仑增长企业AI落地服务样例。,【周报】企业办公自动化落地演示：把零散进展一键汇成结构化周报——本周完成、风险阻塞、下周计划、需协调资源，管理层一眼看清。支持团队汇总与向上汇报。昆仑增长企业AI落地服务样例。
455,alice-fund-screening-investment-advisory,@org-r64ixwde/alice-fund-screening-investment-advisory,455,0,2,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-08-18,1.0.1,调用万得 Alice Agent 的「基金筛选与投资建议」专业技能，可根据用户的风险偏好、投资目标、投资期限等条件筛选合适的基金，并结合业绩表现、风险指标、持仓结构、基金经理等维度进行对比分析，生成结构化基金筛选结果、配置建议与风险提示。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Alice 账户，获取专属 API K,调用万得 Alice Agent 的「基金筛选与投资建议」专业技能，可根据用户的风险偏好、投资目标、投资期限等条件筛选合适的基金，并结合业绩表现、风险指标、持仓结构、基金经理等维度进行对比分析，生成结构化基金筛选结果、配置建议与风险提示。首次使用前需访问 https://alice.wind.com.cn/settings?tab=account 注册并登录 Alice 账户，获取专属 API K
456,daily-fortune-generator,@org-09117gim/daily-fortune-generator,455,17,0,enterprise,content-creation,鱼丁科技,true,北京鱼丁科技有限公司,,2026-04-09,2026-08-17,1.8.1,,🌊 Poseidon 每日运势引擎：你的 AI 视觉顾问。支持原生绘图。提供 12 星座/生肖的事业、爱情、财运深度解读，自动适配环境生成橘色系海报。
457,auto-expert-team,@efficient-technology/auto-expert-team,454,0,0,enterprise,ai-agent,效享网络,true,四川效享网络科技有限公司,,2026-06-06,2026-08-18,1.0.2,专家团自动组建技能（反面教材）。核心观点：AI只认事不认人，没必要模拟人类多角色协作方式。本技能演示为什么不需要这样做——AI应该直接面对任务，而不是模拟人类团队。触发词：组建专家团、专家协作、团队完成任务、自动组建团队、expert team、专家团、团队协作完成任务。,专家团自动组建技能（反面教材）。核心观点：AI只认事不认人，没必要模拟人类多角色协作方式。本技能演示为什么不需要这样做——AI应该直接面对任务，而不是模拟人类团队。触发词：组建专家团、专家协作、团队完成任务、自动组建团队、expert team、专家团、团队协作完成任务。
458,wpsknowledgebase,@wps/wpsknowledgebase,453,0,3,enterprise,knowledge-management,珠海金山办公软件有限公司,true,珠海金山办公软件有限公司,,2026-07-09,2026-08-18,2.0.1,WPS知识库具备让 AI 助手直接操作知识库能力：浏览/创建/删除知识库、管理文件与文件夹、上传本地文档、导入云文档、格式转换（如 Markdown 转智能文档），以及最核心的智能问答能力（支持联网搜索与深度思考）。支持分享链接生成、知识库配置修改等全生命周期管理。,WPS知识库具备让 AI 助手直接操作知识库能力：浏览/创建/删除知识库、管理文件与文件夹、上传本地文档、导入云文档、格式转换（如 Markdown 转智能文档），以及最核心的智能问答能力（支持联网搜索与深度思考）。支持分享链接生成、知识库配置修改等全生命周期管理。
459,embedded-systems,@kunlungrowth/embedded-systems,451,0,1,enterprise,dev-programming,昆仑增长,true,昆仑增长（深圳）技术有限公司,,2026-07-26,2026-08-19,1.0.0,用 STM32/ESP32、FreeRTOS 与裸机开发固件。,用 STM32/ESP32、FreeRTOS 与裸机开发固件。
460,company-scan,@org-nbb03iiz/company-scan,450,0,0,enterprise,business-ops,亿欧,true,北京亿欧网盟科技有限公司,,2026-06-03,2026-08-18,1.0.0,快速筛选出符合特定条件的企业并返回结构化列表。,快速筛选出符合特定条件的企业并返回结构化列表。
461,alice-fact-check,@org-r64ixwde/alice-fact-check,447,0,1,enterprise,professional,万得信息,true,万得信息技术股份有限公司,,2026-07-03,2026-08-18,1.0.2,调用万得 Alice Agent 的「事实核验」专业技能，可对新闻、研报、社交媒体、会议材料或其他 AI 生成内容中的金融信息进行逐点核查。用户只需粘贴包含金融数据、公司声明或行业事件的文字，即可验证其中的数据和事实是否准确，并生成结构化核查报告，标明哪些准确、哪些有出入、哪些暂时无法核实。首次使用前需访问 https://alice.wind.com.cn/settings?tab=accoun,调用万得 Alice Agent 的「事实核验」专业技能，可对新闻、研报、社交媒体、会议材料或其他 AI 生成内容中的金融信息进行逐点核查。用户只需粘贴包含金融数据、公司声明或行业事件的文字，即可验证其中的数据和事实是否准确，并生成结构化核查报告，标明哪些准确、哪些有出入、哪些暂时无法核实。首次使用前需访问 https://alice.wind.com.cn/settings?tab=accoun
462,gflhb,@org-mijzrode/gflhb,446,0,2,enterprise,professional,广发证券,true,广发证券股份有限公司,,2026-06-12,2026-08-19,1.0.0,广发证券龙虎榜个股查询Skill，获取指定日期、沪深市场异常上榜个股数据,广发证券龙虎榜个股查询Skill，获取指定日期、沪深市场异常上榜个股数据
463,douyin-daily-hot-pro,@redfox-data/douyin-daily-hot-pro,445,0,0,enterprise,data-analysis,红狐数据,false,,,2026-06-05,2026-08-18,1.0.1,抖音每日最热作品榜查询工具。日度收录全平台抖音作品，输出单日点赞TOP50榜单，支持按赛道分类查询、历史日期回溯（最多30天）、个性化订阅推送。当用户查询抖音热榜、抖音日榜、抖音爆款作品、抖音赛道排名、抖音达人排名、抖音热门内容时使用。触发词：抖音热榜、抖音日榜、抖音排名、抖音爆款、抖音最热、抖音TOP榜、抖音赛道榜单。,抖音每日最热作品榜查询工具。日度收录全平台抖音作品，输出单日点赞TOP50榜单，支持按赛道分类查询、历史日期回溯（最多30天）、个性化订阅推送。当用户查询抖音热榜、抖音日榜、抖音爆款作品、抖音赛道排名、抖音达人排名、抖音热门内容时使用。触发词：抖音热榜、抖音日榜、抖音排名、抖音爆款、抖音最热、抖音TOP榜、抖音赛道榜单。
